SI_исходный,SI_расчётный,разница
2.088607594936708,2.0886075949367093,1.3322676295501878e-15
4.647887323943662,4.647887323943663,8.881784197001252e-16
3.481481481481482,3.4814814814814823,4.440892098500626e-16
4.25,4.249999999999999,8.881784197001252e-16
1.96969696969697,1.9696969696969697,2.220446049250313e-16
1.486666666666667,1.4866666666666666,4.440892098500626e-16
1.34,1.34,0.0
1.16,1.16,0.0
7.19298245614035,7.192982456140349,8.881784197001252e-16
7.276595744680852,7.276595744680852,0.0
3.157894736842105,3.157894736842104,8.881784197001252e-16
2.53,2.5300000000000002,4.440892098500626e-16
2.03,2.03,0.0
3.0,2.9999999999999996,4.440892098500626e-16
2.0,2.0000000000000004,4.440892098500626e-16
1.433333333333333,1.4333333333333336,6.661338147750939e-16
107.1428571428572,107.14285714285715,4.263256414560601e-14
3.952569169960474,3.9525691699604746,4.440892098500626e-16
22.2,22.2,0.0
7.676923076923077,7.676923076923077,0.0
2.857142857142857,2.8571428571428577,4.440892098500626e-16
2.898550724637682,2.8985507246376803,1.7763568394002505e-15
1.0,1.0,0.0
11.11111111111111,11.111111111111112,1.7763568394002505e-15
3.536000000000001,3.5360000000000014,4.440892098500626e-16
10.52631578947368,10.526315789473687,7.105427357601002e-15
1.888,1.888,0.0
68.18181818181819,68.18181818181817,1.4210854715202004e-14
10.90909090909091,10.90909090909091,0.0
10.83032490974729,10.830324909747292,1.7763568394002505e-15
11.95219123505976,11.952191235059763,3.552713678800501e-15
11.95219123505976,11.952191235059757,1.7763568394002505e-15
3.444316877152698,3.444316877152698,0.0
1.574,1.5740000000000005,4.440892098500626e-16
3.157894736842106,3.1578947368421053,8.881784197001252e-16
1.056338028169014,1.056338028169014,0.0
3.157894736842105,3.1578947368421058,8.881784197001252e-16
2.307692307692308,2.307692307692308,0.0
2.5,2.499999999999999,8.881784197001252e-16
7.623076923076924,7.623076923076922,2.6645352591003757e-15
2.5,2.5,0.0
2.307692307692308,2.3076923076923075,4.440892098500626e-16
2.307692307692308,2.3076923076923075,4.440892098500626e-16
33.33333333333334,33.333333333333336,7.105427357601002e-15
36.58536585365854,36.585365853658544,7.105427357601002e-15
